,studyid,intid,int_type,spp,year,species,phenovalue,phenofreq,short_site,terrestrial
2138,HMK038,199,predation,spp2,1993,Glis glis,138.485,daily,czech,terrestrial
2139,HMK038,199,predation,spp2,1994,Glis glis,144.852,daily,czech,terrestrial
2140,HMK038,199,predation,spp2,1995,Glis glis,149.544,daily,czech,terrestrial
2141,HMK038,199,predation,spp2,1996,Glis glis,153.401,daily,czech,terrestrial
2142,HMK038,199,predation,spp2,1997,Glis glis,140.017,daily,czech,terrestrial
2143,HMK038,199,predation,spp2,1998,Glis glis,140.861,daily,czech,terrestrial
2144,HMK038,199,predation,spp2,1999,Glis glis,136.349,daily,czech,terrestrial
2145,HMK038,199,predation,spp2,2000,Glis glis,142.716,daily,czech,terrestrial
2146,HMK038,199,predation,spp2,2001,Glis glis,136.363,daily,czech,terrestrial
2147,HMK038,199,predation,spp2,2002,Glis glis,135.198,daily,czech,terrestrial
2148,HMK038,199,predation,spp2,2003,Glis glis,128.008,daily,czech,terrestrial
2149,HMK038,199,predation,spp2,2004,Glis glis,137.052,daily,czech,terrestrial
2150,HMK038,199,predation,spp2,2005,Glis glis,130.699,daily,czech,terrestrial
2151,HMK038,200,predation,spp2,1980,Glis glis,158.314,daily,czech,terrestrial
2152,HMK038,200,predation,spp2,1981,Glis glis,160.831,daily,czech,terrestrial
2153,HMK038,200,predation,spp2,1982,Glis glis,137.909,daily,czech,terrestrial
2154,HMK038,200,predation,spp2,1983,Glis glis,145.28,daily,czech,terrestrial
2155,HMK038,200,predation,spp2,1984,Glis glis,148.299,daily,czech,terrestrial
2156,HMK038,200,predation,spp2,1985,Glis glis,151.988,daily,czech,terrestrial
2157,HMK038,200,predation,spp2,1986,Glis glis,146.806,daily,czech,terrestrial
2158,HMK038,200,predation,spp2,1987,Glis glis,150.662,daily,czech,terrestrial
2159,HMK038,200,predation,spp2,1988,Glis glis,141.129,daily,czech,terrestrial
2160,HMK038,200,predation,spp2,1989,Glis glis,151.177,daily,czech,terrestrial
2161,HMK038,200,predation,spp2,1990,Glis glis,145.829,daily,czech,terrestrial
2162,HMK038,200,predation,spp2,1991,Glis glis,152.697,daily,czech,terrestrial
2163,HMK038,200,predation,spp2,1992,Glis glis,145.507,daily,czech,terrestrial
2164,HMK038,200,predation,spp2,1993,Glis glis,138.485,daily,czech,terrestrial
2165,HMK038,200,predation,spp2,1994,Glis glis,144.852,daily,czech,terrestrial
2166,HMK038,200,predation,spp2,1995,Glis glis,149.544,daily,czech,terrestrial
2167,HMK038,200,predation,spp2,1996,Glis glis,153.401,daily,czech,terrestrial
2168,HMK038,200,predation,spp2,1997,Glis glis,140.017,daily,czech,terrestrial
2169,HMK038,200,predation,spp2,1998,Glis glis,140.861,daily,czech,terrestrial
2170,HMK038,200,predation,spp2,1999,Glis glis,136.349,daily,czech,terrestrial
2171,HMK038,200,predation,spp2,2000,Glis glis,142.716,daily,czech,terrestrial
2172,HMK038,200,predation,spp2,2001,Glis glis,136.363,daily,czech,terrestrial
2173,HMK038,200,predation,spp2,2002,Glis glis,135.198,daily,czech,terrestrial
2174,HMK038,200,predation,spp2,2003,Glis glis,128.008,daily,czech,terrestrial
2175,HMK038,200,predation,spp2,2004,Glis glis,137.052,daily,czech,terrestrial
2176,HMK038,200,predation,spp2,2005,Glis glis,130.699,daily,czech,terrestrial
2177,HMK039,201,competition,spp1,1973,Guillemots spp.,132.631,daily,barents,terrestrial
2178,HMK039,201,competition,spp1,1974,Guillemots spp.,123.205,daily,barents,terrestrial
2179,HMK039,201,competition,spp1,1975,Guillemots spp.,128.779,daily,barents,terrestrial
2180,HMK039,201,competition,spp1,1976,Guillemots spp.,130.822,daily,barents,terrestrial
2181,HMK039,201,competition,spp1,1977,Guillemots spp.,125.808,daily,barents,terrestrial
2182,HMK039,201,competition,spp1,1978,Guillemots spp.,141.087,daily,barents,terrestrial
2183,HMK039,201,competition,spp1,1979,Guillemots spp.,138.425,daily,barents,terrestrial
2184,HMK039,201,competition,spp1,1980,Guillemots spp.,133.116,daily,barents,terrestrial
2185,HMK039,201,competition,spp1,1981,Guillemots spp.,138.396,daily,barents,terrestrial
2186,HMK039,201,competition,spp1,1982,Guillemots spp.,131.616,daily,barents,terrestrial
2187,HMK039,201,competition,spp1,1983,Guillemots spp.,134.837,daily,barents,terrestrial
2188,HMK039,201,competition,spp1,1984,Guillemots spp.,137.469,daily,barents,terrestrial
2189,HMK039,201,competition,spp1,1985,Guillemots spp.,140.102,daily,barents,terrestrial
2190,HMK039,201,competition,spp1,1986,Guillemots spp.,135.675,daily,barents,terrestrial
2191,HMK039,201,competition,spp1,1987,Guillemots spp.,145.955,daily,barents,terrestrial
2192,HMK039,201,competition,spp1,1988,Guillemots spp.,134.763,daily,barents,terrestrial
2193,HMK039,201,competition,spp1,1989,Guillemots spp.,134.161,daily,barents,terrestrial
2194,HMK039,201,competition,spp1,1990,Guillemots spp.,128.851,daily,barents,terrestrial
2195,HMK039,201,competition,spp1,1991,Guillemots spp.,134.131,daily,barents,terrestrial
2196,HMK039,201,competition,spp1,1992,Guillemots spp.,136.764,daily,barents,terrestrial
2197,HMK039,201,competition,spp1,1993,Guillemots spp.,137.926,daily,barents,terrestrial
2198,HMK039,201,competition,spp1,1994,Guillemots spp.,135.557,daily,barents,terrestrial
2199,HMK039,201,competition,spp1,1995,Guillemots spp.,140.543,daily,barents,terrestrial
2200,HMK039,201,competition,spp2,1973,Rissa1 tridactyla,135.867,daily,barents,terrestrial
2201,HMK039,201,competition,spp2,1974,Rissa1 tridactyla,128.205,daily,barents,terrestrial
2202,HMK039,201,competition,spp2,1975,Rissa1 tridactyla,124.072,daily,barents,terrestrial
2203,HMK039,201,competition,spp2,1976,Rissa1 tridactyla,128.763,daily,barents,terrestrial
2204,HMK039,201,competition,spp2,1977,Rissa1 tridactyla,123.455,daily,barents,terrestrial
2205,HMK039,201,competition,spp2,1978,Rissa1 tridactyla,143.146,daily,barents,terrestrial
2206,HMK039,201,competition,spp2,1979,Rissa1 tridactyla,139.896,daily,barents,terrestrial
2207,HMK039,201,competition,spp2,1980,Rissa1 tridactyla,134.587,daily,barents,terrestrial
2208,HMK039,201,competition,spp2,1981,Rissa1 tridactyla,146.925,daily,barents,terrestrial
2209,HMK039,201,competition,spp2,1982,Rissa1 tridactyla,133.676,daily,barents,terrestrial
2210,HMK039,201,competition,spp2,1983,Rissa1 tridactyla,140.132,daily,barents,terrestrial
2211,HMK039,201,competition,spp2,1984,Rissa1 tridactyla,140.705,daily,barents,terrestrial
2212,HMK039,201,competition,spp2,1985,Rissa1 tridactyla,143.631,daily,barents,terrestrial
2213,HMK039,201,competition,spp2,1986,Rissa1 tridactyla,158.617,daily,barents,terrestrial
2214,HMK039,201,competition,spp2,1987,Rissa1 tridactyla,161.544,daily,barents,terrestrial
2215,HMK039,201,competition,spp2,1988,Rissa1 tridactyla,136.823,daily,barents,terrestrial
2216,HMK039,201,competition,spp2,1989,Rissa1 tridactyla,136.807,daily,barents,terrestrial
2217,HMK039,201,competition,spp2,1990,Rissa1 tridactyla,128.851,daily,barents,terrestrial
2218,HMK039,201,competition,spp2,1991,Rissa1 tridactyla,139.72,daily,barents,terrestrial
2219,HMK039,201,competition,spp2,1992,Rissa1 tridactyla,138.529,daily,barents,terrestrial
2220,HMK039,201,competition,spp2,1993,Rissa1 tridactyla,157.044,daily,barents,terrestrial
2221,HMK039,201,competition,spp2,1994,Rissa1 tridactyla,157.029,daily,barents,terrestrial
2222,HMK039,201,competition,spp2,1995,Rissa1 tridactyla,144.661,daily,barents,terrestrial
2223,HMK042,207,competition,spp1,1973,Acrocephalus arundinaceus,137.748,daily,bavaria,terrestrial
2224,HMK042,207,competition,spp1,1974,Acrocephalus arundinaceus,136.192,daily,bavaria,terrestrial
2225,HMK042,207,competition,spp1,1975,Acrocephalus arundinaceus,133.863,daily,bavaria,terrestrial
2226,HMK042,207,competition,spp1,1976,Acrocephalus arundinaceus,133.848,daily,bavaria,terrestrial
2227,HMK042,207,competition,spp1,1977,Acrocephalus arundinaceus,127.272,daily,bavaria,terrestrial
2228,HMK042,207,competition,spp1,1978,Acrocephalus arundinaceus,132.278,daily,bavaria,terrestrial
2229,HMK042,207,competition,spp1,1979,Acrocephalus arundinaceus,139.214,daily,bavaria,terrestrial
2230,HMK042,207,competition,spp1,1980,Acrocephalus arundinaceus,138.431,daily,bavaria,terrestrial
2231,HMK042,207,competition,spp1,1981,Acrocephalus arundinaceus,133.783,daily,bavaria,terrestrial
2232,HMK042,207,competition,spp1,1982,Acrocephalus arundinaceus,133,daily,bavaria,terrestrial
2233,HMK042,207,competition,spp1,1984,Acrocephalus arundinaceus,134.131,daily,bavaria,terrestrial
2234,HMK042,207,competition,spp1,1985,Acrocephalus arundinaceus,137.981,daily,bavaria,terrestrial
2235,HMK042,207,competition,spp1,1986,Acrocephalus arundinaceus,136.035,daily,bavaria,terrestrial
2236,HMK042,207,competition,spp1,1987,Acrocephalus arundinaceus,136.023,daily,bavaria,terrestrial
2237,HMK042,207,competition,spp1,1988,Acrocephalus arundinaceus,131.377,daily,bavaria,terrestrial
2238,HMK042,207,competition,spp1,1989,Acrocephalus arundinaceus,135.611,daily,bavaria,terrestrial
2239,HMK042,207,competition,spp1,1990,Acrocephalus arundinaceus,132.122,daily,bavaria,terrestrial
2240,HMK042,207,competition,spp1,1991,Acrocephalus arundinaceus,141.377,daily,bavaria,terrestrial
2241,HMK042,207,competition,spp1,1992,Acrocephalus arundinaceus,134.027,daily,bavaria,terrestrial
2242,HMK042,207,competition,spp1,1993,Acrocephalus arundinaceus,132.083,daily,bavaria,terrestrial
2243,HMK042,207,competition,spp1,1994,Acrocephalus arundinaceus,127.825,daily,bavaria,terrestrial
2244,HMK042,207,competition,spp1,1995,Acrocephalus arundinaceus,129.741,daily,bavaria,terrestrial
2245,HMK042,207,competition,spp1,1996,Acrocephalus arundinaceus,140.926,daily,bavaria,terrestrial
2246,HMK042,207,competition,spp1,1997,Acrocephalus arundinaceus,130.875,daily,bavaria,terrestrial
2247,HMK042,207,competition,spp1,1998,Acrocephalus arundinaceus,131.247,daily,bavaria,terrestrial
2248,HMK042,207,competition,spp1,1999,Acrocephalus arundinaceus,134.71,daily,bavaria,terrestrial
2249,HMK042,207,competition,spp1,2000,Acrocephalus arundinaceus,131.605,daily,bavaria,terrestrial
2250,HMK042,207,competition,spp1,2001,Acrocephalus arundinaceus,126.961,daily,bavaria,terrestrial
2251,HMK042,207,competition,spp1,2003,Acrocephalus arundinaceus,133.499,daily,bavaria,terrestrial
2252,HMK042,207,competition,spp2,1973,Acrocephalus scirpaceus,148.163,daily,bavaria,terrestrial
2253,HMK042,207,competition,spp2,1974,Acrocephalus scirpaceus,142.278,daily,bavaria,terrestrial
2254,HMK042,207,competition,spp2,1975,Acrocephalus scirpaceus,143.832,daily,bavaria,terrestrial
2255,HMK042,207,competition,spp2,1976,Acrocephalus scirpaceus,144.21,daily,bavaria,terrestrial
2256,HMK042,207,competition,spp2,1977,Acrocephalus scirpaceus,141.847,daily,bavaria,terrestrial
2257,HMK042,207,competition,spp2,1978,Acrocephalus scirpaceus,138.704,daily,bavaria,terrestrial
2258,HMK042,207,competition,spp2,1979,Acrocephalus scirpaceus,146.127,daily,bavaria,terrestrial
2259,HMK042,207,competition,spp2,1980,Acrocephalus scirpaceus,140.243,daily,bavaria,terrestrial
2260,HMK042,207,competition,spp2,1981,Acrocephalus scirpaceus,136.708,daily,bavaria,terrestrial
2261,HMK042,207,competition,spp2,1982,Acrocephalus scirpaceus,141.002,daily,bavaria,terrestrial
2262,HMK042,207,competition,spp2,1984,Acrocephalus scirpaceus,144.886,daily,bavaria,terrestrial
2263,HMK042,207,competition,spp2,1985,Acrocephalus scirpaceus,142.134,daily,bavaria,terrestrial
2264,HMK042,207,competition,spp2,1986,Acrocephalus scirpaceus,141.729,daily,bavaria,terrestrial
2265,HMK042,207,competition,spp2,1987,Acrocephalus scirpaceus,146.804,daily,bavaria,terrestrial
2266,HMK042,207,competition,spp2,1988,Acrocephalus scirpaceus,137.01,daily,bavaria,terrestrial
2267,HMK042,207,competition,spp2,1989,Acrocephalus scirpaceus,140.517,daily,bavaria,terrestrial
2268,HMK042,207,competition,spp2,1990,Acrocephalus scirpaceus,136.981,daily,bavaria,terrestrial
2269,HMK042,207,competition,spp2,1991,Acrocephalus scirpaceus,145.185,daily,bavaria,terrestrial
2270,HMK042,207,competition,spp2,1992,Acrocephalus scirpaceus,138.521,daily,bavaria,terrestrial
2271,HMK042,207,competition,spp2,1993,Acrocephalus scirpaceus,136.552,daily,bavaria,terrestrial
2272,HMK042,207,competition,spp2,1994,Acrocephalus scirpaceus,133.408,daily,bavaria,terrestrial
2273,HMK042,207,competition,spp2,1995,Acrocephalus scirpaceus,138.873,daily,bavaria,terrestrial
2274,HMK042,207,competition,spp2,1996,Acrocephalus scirpaceus,145.121,daily,bavaria,terrestrial
2275,HMK042,207,competition,spp2,1997,Acrocephalus scirpaceus,140.021,daily,bavaria,terrestrial
2276,HMK042,207,competition,spp2,1998,Acrocephalus scirpaceus,139.615,daily,bavaria,terrestrial
2277,HMK042,207,competition,spp2,1999,Acrocephalus scirpaceus,138.821,daily,bavaria,terrestrial
2278,HMK042,207,competition,spp2,2000,Acrocephalus scirpaceus,130.981,daily,bavaria,terrestrial
2279,HMK042,207,competition,spp2,2001,Acrocephalus scirpaceus,121.577,daily,bavaria,terrestrial
2280,HMK042,207,competition,spp2,2003,Acrocephalus scirpaceus,127.42,daily,bavaria,terrestrial
2281,HMK043,208,predation,spp1,1976,Copepod2 spp.,144.1174,weekly,northsea,aquatic
2282,HMK043,208,predation,spp1,1977,Copepod2 spp.,144.1174,weekly,northsea,aquatic
2283,HMK043,208,predation,spp1,1978,Copepod2 spp.,150.2942,weekly,northsea,aquatic
2284,HMK043,208,predation,spp1,1979,Copepod2 spp.,146.1768,weekly,northsea,aquatic
2285,HMK043,208,predation,spp1,1981,Copepod2 spp.,154.4116,weekly,northsea,aquatic
2286,HMK043,208,predation,spp1,1982,Copepod2 spp.,137.9413,weekly,northsea,aquatic
2287,HMK043,208,predation,spp1,1983,Copepod2 spp.,133.8232,weekly,northsea,aquatic
2288,HMK043,208,predation,spp1,1984,Copepod2 spp.,127.6471,weekly,northsea,aquatic
2289,HMK043,208,predation,spp1,1985,Copepod2 spp.,144.1174,weekly,northsea,aquatic
2290,HMK043,208,predation,spp1,1986,Copepod2 spp.,154.4116,weekly,northsea,aquatic
2291,HMK043,208,predation,spp1,1987,Copepod2 spp.,137.9413,weekly,northsea,aquatic
2292,HMK043,208,predation,spp1,1988,Copepod2 spp.,144.1174,weekly,northsea,aquatic
2293,HMK043,208,predation,spp1,1989,Copepod2 spp.,150.2942,weekly,northsea,aquatic
2294,HMK043,208,predation,spp1,1990,Copepod2 spp.,121.4703,weekly,northsea,aquatic
2295,HMK043,208,predation,spp1,1991,Copepod2 spp.,127.6471,weekly,northsea,aquatic
2296,HMK043,208,predation,spp1,1992,Copepod2 spp.,111.1768,weekly,northsea,aquatic
2297,HMK043,208,predation,spp1,1993,Copepod2 spp.,129.7058,weekly,northsea,aquatic
2298,HMK043,208,predation,spp1,1994,Copepod2 spp.,140,weekly,northsea,aquatic
2299,HMK043,208,predation,spp1,1995,Copepod2 spp.,133.8232,weekly,northsea,aquatic
2300,HMK043,208,predation,spp1,1996,Copepod2 spp.,150.2942,weekly,northsea,aquatic
2301,HMK043,208,predation,spp1,1997,Copepod2 spp.,98.8232,weekly,northsea,aquatic
2302,HMK043,208,predation,spp1,1998,Copepod2 spp.,127.6471,weekly,northsea,aquatic
2303,HMK043,208,predation,spp1,1999,Copepod2 spp.,134.8529,weekly,northsea,aquatic
2304,HMK043,208,predation,spp1,2000,Copepod2 spp.,154.4116,weekly,northsea,aquatic
2305,HMK043,208,predation,spp1,2001,Copepod2 spp.,88.5297,weekly,northsea,aquatic
2306,HMK043,208,predation,spp1,2002,Copepod2 spp.,115.2942,weekly,northsea,aquatic
2307,HMK043,208,predation,spp1,2003,Copepod2 spp.,150.2942,weekly,northsea,aquatic
2308,HMK043,209,predation,spp1,1976,Pleurobrachia pileus,140,weekly,northsea,aquatic
2309,HMK043,209,predation,spp1,1978,Pleurobrachia pileus,123.2,weekly,northsea,aquatic
2310,HMK043,209,predation,spp1,1979,Pleurobrachia pileus,132.65,weekly,northsea,aquatic
2311,HMK043,209,predation,spp1,1981,Pleurobrachia pileus,151.55,weekly,northsea,aquatic
2312,HMK043,209,predation,spp1,1982,Pleurobrachia pileus,125.3,weekly,northsea,aquatic
2313,HMK043,209,predation,spp1,1983,Pleurobrachia pileus,129.5,weekly,northsea,aquatic
2314,HMK043,209,predation,spp1,1984,Pleurobrachia pileus,158.9,weekly,northsea,aquatic
2315,HMK043,209,predation,spp1,1985,Pleurobrachia pileus,144.2,weekly,northsea,aquatic
2316,HMK043,209,predation,spp1,1986,Pleurobrachia pileus,156.8,weekly,northsea,aquatic
2317,HMK043,209,predation,spp1,1987,Pleurobrachia pileus,167.3,weekly,northsea,aquatic
2318,HMK043,209,predation,spp1,1988,Pleurobrachia pileus,106.4,weekly,northsea,aquatic
2319,HMK043,209,predation,spp1,1989,Pleurobrachia pileus,91.7,weekly,northsea,aquatic
2320,HMK043,209,predation,spp1,1990,Pleurobrachia pileus,74.9,weekly,northsea,aquatic
2321,HMK043,209,predation,spp1,1991,Pleurobrachia pileus,114.8,weekly,northsea,aquatic
2322,HMK043,209,predation,spp1,1992,Pleurobrachia pileus,85.4,weekly,northsea,aquatic
2323,HMK043,209,predation,spp1,1993,Pleurobrachia pileus,79.1,weekly,northsea,aquatic
2324,HMK043,209,predation,spp1,1994,Pleurobrachia pileus,112.7,weekly,northsea,aquatic
2325,HMK043,209,predation,spp1,1995,Pleurobrachia pileus,125.3,weekly,northsea,aquatic
2326,HMK043,209,predation,spp1,1996,Pleurobrachia pileus,144.2,weekly,northsea,aquatic
2327,HMK043,209,predation,spp1,1997,Pleurobrachia pileus,110.6,weekly,northsea,aquatic
2328,HMK043,209,predation,spp1,1998,Pleurobrachia pileus,106.4,weekly,northsea,aquatic
2329,HMK043,209,predation,spp1,1999,Pleurobrachia pileus,110.6,weekly,northsea,aquatic
2330,HMK043,209,predation,spp1,2000,Pleurobrachia pileus,68.6,weekly,northsea,aquatic
2331,HMK043,209,predation,spp1,2001,Pleurobrachia pileus,81.2,weekly,northsea,aquatic
2332,HMK043,209,predation,spp1,2002,Pleurobrachia pileus,70.7,weekly,northsea,aquatic
2333,HMK043,209,predation,spp1,2003,Pleurobrachia pileus,106.4,weekly,northsea,aquatic
2334,HMK043,209,predation,spp1,2004,Pleurobrachia pileus,108.5,weekly,northsea,aquatic
2335,HMK043,208,predation,spp2,1976,Pleurobrachia pileus,140,weekly,northsea,aquatic
2336,HMK043,208,predation,spp2,1977,Pleurobrachia pileus,140,weekly,northsea,aquatic
2337,HMK043,208,predation,spp2,1978,Pleurobrachia pileus,123.2,weekly,northsea,aquatic
2338,HMK043,208,predation,spp2,1979,Pleurobrachia pileus,132.65,weekly,northsea,aquatic
2339,HMK043,208,predation,spp2,1981,Pleurobrachia pileus,151.55,weekly,northsea,aquatic
2340,HMK043,208,predation,spp2,1982,Pleurobrachia pileus,125.3,weekly,northsea,aquatic
2341,HMK043,208,predation,spp2,1983,Pleurobrachia pileus,129.5,weekly,northsea,aquatic
2342,HMK043,208,predation,spp2,1984,Pleurobrachia pileus,158.9,weekly,northsea,aquatic
2343,HMK043,208,predation,spp2,1985,Pleurobrachia pileus,144.2,weekly,northsea,aquatic
2344,HMK043,208,predation,spp2,1986,Pleurobrachia pileus,156.8,weekly,northsea,aquatic
2345,HMK043,208,predation,spp2,1987,Pleurobrachia pileus,167.3,weekly,northsea,aquatic
2346,HMK043,208,predation,spp2,1988,Pleurobrachia pileus,106.4,weekly,northsea,aquatic
2347,HMK043,208,predation,spp2,1989,Pleurobrachia pileus,91.7,weekly,northsea,aquatic
2348,HMK043,208,predation,spp2,1990,Pleurobrachia pileus,74.9,weekly,northsea,aquatic
2349,HMK043,208,predation,spp2,1991,Pleurobrachia pileus,114.8,weekly,northsea,aquatic
2350,HMK043,208,predation,spp2,1992,Pleurobrachia pileus,85.4,weekly,northsea,aquatic
2351,HMK043,208,predation,spp2,1993,Pleurobrachia pileus,79.1,weekly,northsea,aquatic
2352,HMK043,208,predation,spp2,1994,Pleurobrachia pileus,112.7,weekly,northsea,aquatic
2353,HMK043,208,predation,spp2,1995,Pleurobrachia pileus,125.3,weekly,northsea,aquatic
2354,HMK043,208,predation,spp2,1996,Pleurobrachia pileus,144.2,weekly,northsea,aquatic
2355,HMK043,208,predation,spp2,1997,Pleurobrachia pileus,110.6,weekly,northsea,aquatic
2356,HMK043,208,predation,spp2,1998,Pleurobrachia pileus,106.4,weekly,northsea,aquatic
2357,HMK043,208,predation,spp2,1999,Pleurobrachia pileus,110.6,weekly,northsea,aquatic
2358,HMK043,208,predation,spp2,2000,Pleurobrachia pileus,68.6,weekly,northsea,aquatic
2359,HMK043,208,predation,spp2,2001,Pleurobrachia pileus,81.2,weekly,northsea,aquatic
2360,HMK043,208,predation,spp2,2002,Pleurobrachia pileus,70.7,weekly,northsea,aquatic
2361,HMK043,208,predation,spp2,2003,Pleurobrachia pileus,106.4,weekly,northsea,aquatic
2362,HMK043,209,predation,spp2,1976,Beroe gracilis,166.5244,weekly,northsea,aquatic
