studyid,intid,X,year,spp1,spp2,interaction,taxatype,neg_phenovalue,neg_slope,pos_phenovalue,pos_slope,phenodiff,phenofreq,intxn,length,minyear
HMK037,196,1106,1967,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,129.104,-0.840239531,123.393,-0.21578084,5.711,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1107,1968,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,136.354,-0.840239531,122.607,-0.21578084,13.747,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1108,1969,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,125.979,-0.840239531,140.357,-0.21578084,-14.378,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1109,1970,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,132.75,-0.840239531,119.821,-0.21578084,12.929,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1110,1971,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,131.188,-0.840239531,126.071,-0.21578084,5.117,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1111,1972,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,125.417,-0.840239531,131.536,-0.21578084,-6.119,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1112,1973,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,105.667,-0.840239531,130.536,-0.21578084,-24.869,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1113,1974,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,132.229,-0.840239531,121.607,-0.21578084,10.622,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1114,1975,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,118.167,-0.840239531,118.929,-0.21578084,-0.762,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1115,1976,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,93.6458,-0.840239531,126.179,-0.21578084,-32.5332,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1116,1977,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,112.438,-0.840239531,116.25,-0.21578084,-3.812,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1117,1978,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,87.4375,-0.840239531,122.5,-0.21578084,-35.0625,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1118,1979,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,120.25,-0.840239531,108.214,-0.21578084,12.036,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1119,1980,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,77.5,-0.840239531,120.821,-0.21578084,-43.321,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1120,1981,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,140.042,-0.840239531,125.179,-0.21578084,14.863,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1121,1982,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,134.313,-0.840239531,158.214,-0.21578084,-23.901,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1122,1983,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,115.563,-0.840239531,136.786,-0.21578084,-21.223,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1123,1984,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,109.271,-0.840239531,113.679,-0.21578084,-4.408,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1124,1985,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,121.292,-0.840239531,97.5,-0.21578084,23.792,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1125,1986,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,96.8125,-0.840239531,146.607,-0.21578084,-49.7945,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1126,1987,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,109.833,-0.840239531,67.1429,-0.21578084,42.6901,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1127,1988,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,124.896,-0.840239531,109.214,-0.21578084,15.682,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1128,1989,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,107.75,-0.840239531,93.9286,-0.21578084,13.8214,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1129,1990,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,98.8958,-0.840239531,91.25,-0.21578084,7.6458,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1130,1991,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,111.917,-0.840239531,139.464,-0.21578084,-27.547,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1131,1992,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,69.1667,-0.840239531,125.286,-0.21578084,-56.1193,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1132,1993,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,93.1667,-0.840239531,108.214,-0.21578084,-15.0473,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1133,1994,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,110.354,-0.840239531,135.893,-0.21578084,-25.539,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1135,1996,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,107.188,-0.840239531,133.321,-0.21578084,-26.133,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1136,1997,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,120.771,-0.840239531,153.75,-0.21578084,-32.979,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1137,1998,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,84.3125,-0.840239531,95.7143,-0.21578084,-11.4018,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1138,1999,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,109.833,-0.840239531,138.571,-0.21578084,-28.738,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1139,2000,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,94.1667,-0.840239531,106.536,-0.21578084,-12.3693,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK037,196,1141,2002,Diatom4 spp.,Leptodiaptomus ashlandi,herbivory,genus,100.458,-0.840239531,156.429,-0.21578084,-55.971,weekly,Diatom4 spp. Leptodiaptomus ashlandi herbivory,37,1964
HMK038,197,1142,1980,Ficedula2 albicollis,Glis glis,predation,spp,138.636,-0.339953162,158.314,-0.762029744,-19.678,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1143,1981,Ficedula2 albicollis,Glis glis,predation,spp,134.773,-0.339953162,160.831,-0.762029744,-26.058,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1144,1982,Ficedula2 albicollis,Glis glis,predation,spp,138.182,-0.339953162,137.909,-0.762029744,0.273,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1145,1983,Ficedula2 albicollis,Glis glis,predation,spp,127.955,-0.339953162,145.28,-0.762029744,-17.325,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1146,1984,Ficedula2 albicollis,Glis glis,predation,spp,136.364,-0.339953162,148.299,-0.762029744,-11.935,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1147,1985,Ficedula2 albicollis,Glis glis,predation,spp,132.955,-0.339953162,151.988,-0.762029744,-19.033,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1148,1986,Ficedula2 albicollis,Glis glis,predation,spp,131.364,-0.339953162,146.806,-0.762029744,-15.442,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1149,1987,Ficedula2 albicollis,Glis glis,predation,spp,134.091,-0.339953162,150.662,-0.762029744,-16.571,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1150,1988,Ficedula2 albicollis,Glis glis,predation,spp,130.909,-0.339953162,141.129,-0.762029744,-10.22,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1151,1989,Ficedula2 albicollis,Glis glis,predation,spp,130.227,-0.339953162,151.177,-0.762029744,-20.95,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1152,1990,Ficedula2 albicollis,Glis glis,predation,spp,132.955,-0.339953162,145.829,-0.762029744,-12.874,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1153,1991,Ficedula2 albicollis,Glis glis,predation,spp,134.773,-0.339953162,152.697,-0.762029744,-17.924,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1154,1992,Ficedula2 albicollis,Glis glis,predation,spp,130.682,-0.339953162,145.507,-0.762029744,-14.825,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1155,1993,Ficedula2 albicollis,Glis glis,predation,spp,126.364,-0.339953162,138.485,-0.762029744,-12.121,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1156,1994,Ficedula2 albicollis,Glis glis,predation,spp,125.227,-0.339953162,144.852,-0.762029744,-19.625,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1157,1995,Ficedula2 albicollis,Glis glis,predation,spp,130.227,-0.339953162,149.544,-0.762029744,-19.317,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1158,1996,Ficedula2 albicollis,Glis glis,predation,spp,129.545,-0.339953162,153.401,-0.762029744,-23.856,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1159,1997,Ficedula2 albicollis,Glis glis,predation,spp,130.682,-0.339953162,140.017,-0.762029744,-9.335,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1160,1998,Ficedula2 albicollis,Glis glis,predation,spp,129.091,-0.339953162,140.861,-0.762029744,-11.77,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1161,1999,Ficedula2 albicollis,Glis glis,predation,spp,129.545,-0.339953162,136.349,-0.762029744,-6.804,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1162,2000,Ficedula2 albicollis,Glis glis,predation,spp,126.364,-0.339953162,142.716,-0.762029744,-16.352,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1163,2001,Ficedula2 albicollis,Glis glis,predation,spp,126.818,-0.339953162,136.363,-0.762029744,-9.545,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1164,2002,Ficedula2 albicollis,Glis glis,predation,spp,127.045,-0.339953162,135.198,-0.762029744,-8.153,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1165,2003,Ficedula2 albicollis,Glis glis,predation,spp,126.818,-0.339953162,128.008,-0.762029744,-1.19,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1166,2004,Ficedula2 albicollis,Glis glis,predation,spp,128.409,-0.339953162,137.052,-0.762029744,-8.643,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,197,1167,2005,Ficedula2 albicollis,Glis glis,predation,spp,130.682,-0.339953162,130.699,-0.762029744,-0.017,daily,Ficedula2 albicollis Glis glis predation,26,1980
HMK038,198,1168,1980,Parus caeruleus,Glis glis,predation,spp,119.318,-0.170304274,158.314,-0.762029744,-38.996,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1169,1981,Parus caeruleus,Glis glis,predation,spp,110,-0.170304274,160.831,-0.762029744,-50.831,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1170,1982,Parus caeruleus,Glis glis,predation,spp,122.273,-0.170304274,137.909,-0.762029744,-15.636,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1171,1983,Parus caeruleus,Glis glis,predation,spp,117.045,-0.170304274,145.28,-0.762029744,-28.235,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1172,1984,Parus caeruleus,Glis glis,predation,spp,117.273,-0.170304274,148.299,-0.762029744,-31.026,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1173,1985,Parus caeruleus,Glis glis,predation,spp,112.273,-0.170304274,151.988,-0.762029744,-39.715,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1174,1986,Parus caeruleus,Glis glis,predation,spp,116.818,-0.170304274,146.806,-0.762029744,-29.988,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1175,1987,Parus caeruleus,Glis glis,predation,spp,117.273,-0.170304274,150.662,-0.762029744,-33.389,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1176,1988,Parus caeruleus,Glis glis,predation,spp,115,-0.170304274,141.129,-0.762029744,-26.129,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1177,1989,Parus caeruleus,Glis glis,predation,spp,109.773,-0.170304274,151.177,-0.762029744,-41.404,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1178,1990,Parus caeruleus,Glis glis,predation,spp,106.136,-0.170304274,145.829,-0.762029744,-39.693,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1179,1991,Parus caeruleus,Glis glis,predation,spp,110,-0.170304274,152.697,-0.762029744,-42.697,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1180,1992,Parus caeruleus,Glis glis,predation,spp,111.818,-0.170304274,145.507,-0.762029744,-33.689,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1181,1993,Parus caeruleus,Glis glis,predation,spp,116.591,-0.170304274,138.485,-0.762029744,-21.894,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1182,1994,Parus caeruleus,Glis glis,predation,spp,110.455,-0.170304274,144.852,-0.762029744,-34.397,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1183,1995,Parus caeruleus,Glis glis,predation,spp,119.091,-0.170304274,149.544,-0.762029744,-30.453,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1184,1996,Parus caeruleus,Glis glis,predation,spp,119.091,-0.170304274,153.401,-0.762029744,-34.31,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1185,1997,Parus caeruleus,Glis glis,predation,spp,118.182,-0.170304274,140.017,-0.762029744,-21.835,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1186,1998,Parus caeruleus,Glis glis,predation,spp,113.864,-0.170304274,140.861,-0.762029744,-26.997,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1187,1999,Parus caeruleus,Glis glis,predation,spp,107.273,-0.170304274,136.349,-0.762029744,-29.076,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1188,2000,Parus caeruleus,Glis glis,predation,spp,110.455,-0.170304274,142.716,-0.762029744,-32.261,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1189,2001,Parus caeruleus,Glis glis,predation,spp,115.227,-0.170304274,136.363,-0.762029744,-21.136,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1190,2002,Parus caeruleus,Glis glis,predation,spp,111.364,-0.170304274,135.198,-0.762029744,-23.834,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1191,2003,Parus caeruleus,Glis glis,predation,spp,116.364,-0.170304274,128.008,-0.762029744,-11.644,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1192,2004,Parus caeruleus,Glis glis,predation,spp,111.364,-0.170304274,137.052,-0.762029744,-25.688,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,198,1193,2005,Parus caeruleus,Glis glis,predation,spp,109.773,-0.170304274,130.699,-0.762029744,-20.926,daily,Parus caeruleus Glis glis predation,26,1980
HMK038,199,1194,1980,Parus3 major,Glis glis,predation,spp,122.045,-0.193936752,158.314,-0.762029744,-36.269,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1195,1981,Parus3 major,Glis glis,predation,spp,110.455,-0.193936752,160.831,-0.762029744,-50.376,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1196,1982,Parus3 major,Glis glis,predation,spp,123.636,-0.193936752,137.909,-0.762029744,-14.273,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1197,1983,Parus3 major,Glis glis,predation,spp,113.636,-0.193936752,145.28,-0.762029744,-31.644,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1198,1984,Parus3 major,Glis glis,predation,spp,122.727,-0.193936752,148.299,-0.762029744,-25.572,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1199,1985,Parus3 major,Glis glis,predation,spp,117.5,-0.193936752,151.988,-0.762029744,-34.488,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1200,1986,Parus3 major,Glis glis,predation,spp,117.273,-0.193936752,146.806,-0.762029744,-29.533,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1201,1987,Parus3 major,Glis glis,predation,spp,115.909,-0.193936752,150.662,-0.762029744,-34.753,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1202,1988,Parus3 major,Glis glis,predation,spp,119.318,-0.193936752,141.129,-0.762029744,-21.811,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1203,1989,Parus3 major,Glis glis,predation,spp,112.273,-0.193936752,151.177,-0.762029744,-38.904,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1204,1990,Parus3 major,Glis glis,predation,spp,107.5,-0.193936752,145.829,-0.762029744,-38.329,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1205,1991,Parus3 major,Glis glis,predation,spp,118.182,-0.193936752,152.697,-0.762029744,-34.515,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1206,1992,Parus3 major,Glis glis,predation,spp,113.182,-0.193936752,145.507,-0.762029744,-32.325,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1207,1993,Parus3 major,Glis glis,predation,spp,118.182,-0.193936752,138.485,-0.762029744,-20.303,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1208,1994,Parus3 major,Glis glis,predation,spp,112.727,-0.193936752,144.852,-0.762029744,-32.125,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1209,1995,Parus3 major,Glis glis,predation,spp,119.091,-0.193936752,149.544,-0.762029744,-30.453,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1210,1996,Parus3 major,Glis glis,predation,spp,116.818,-0.193936752,153.401,-0.762029744,-36.583,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1211,1997,Parus3 major,Glis glis,predation,spp,122.045,-0.193936752,140.017,-0.762029744,-17.972,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1212,1998,Parus3 major,Glis glis,predation,spp,116.136,-0.193936752,140.861,-0.762029744,-24.725,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1213,1999,Parus3 major,Glis glis,predation,spp,107.955,-0.193936752,136.349,-0.762029744,-28.394,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1214,2000,Parus3 major,Glis glis,predation,spp,111.591,-0.193936752,142.716,-0.762029744,-31.125,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1215,2001,Parus3 major,Glis glis,predation,spp,117.955,-0.193936752,136.363,-0.762029744,-18.408,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1216,2002,Parus3 major,Glis glis,predation,spp,114.545,-0.193936752,135.198,-0.762029744,-20.653,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1217,2003,Parus3 major,Glis glis,predation,spp,117.955,-0.193936752,128.008,-0.762029744,-10.053,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1218,2004,Parus3 major,Glis glis,predation,spp,111.136,-0.193936752,137.052,-0.762029744,-25.916,daily,Parus3 major Glis glis predation,26,1980
HMK038,199,1219,2005,Parus3 major,Glis glis,predation,spp,110.227,-0.193936752,130.699,-0.762029744,-20.472,daily,Parus3 major Glis glis predation,26,1980
HMK038,200,1220,1980,Sitta europaea,Glis glis,predation,spp,108.409,-0.089431453,158.314,-0.762029744,-49.905,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1221,1981,Sitta europaea,Glis glis,predation,spp,102.5,-0.089431453,160.831,-0.762029744,-58.331,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1222,1982,Sitta europaea,Glis glis,predation,spp,112.5,-0.089431453,137.909,-0.762029744,-25.409,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1223,1983,Sitta europaea,Glis glis,predation,spp,102.955,-0.089431453,145.28,-0.762029744,-42.325,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1224,1984,Sitta europaea,Glis glis,predation,spp,112.045,-0.089431453,148.299,-0.762029744,-36.254,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1225,1985,Sitta europaea,Glis glis,predation,spp,107.5,-0.089431453,151.988,-0.762029744,-44.488,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1226,1986,Sitta europaea,Glis glis,predation,spp,108.636,-0.089431453,146.806,-0.762029744,-38.17,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1227,1987,Sitta europaea,Glis glis,predation,spp,104.773,-0.089431453,150.662,-0.762029744,-45.889,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1228,1988,Sitta europaea,Glis glis,predation,spp,108.409,-0.089431453,141.129,-0.762029744,-32.72,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1229,1989,Sitta europaea,Glis glis,predation,spp,106.818,-0.089431453,151.177,-0.762029744,-44.359,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1230,1990,Sitta europaea,Glis glis,predation,spp,101.818,-0.089431453,145.829,-0.762029744,-44.011,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1231,1991,Sitta europaea,Glis glis,predation,spp,109.318,-0.089431453,152.697,-0.762029744,-43.379,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1232,1992,Sitta europaea,Glis glis,predation,spp,104.318,-0.089431453,145.507,-0.762029744,-41.189,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1233,1993,Sitta europaea,Glis glis,predation,spp,107.955,-0.089431453,138.485,-0.762029744,-30.53,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1234,1994,Sitta europaea,Glis glis,predation,spp,105.909,-0.089431453,144.852,-0.762029744,-38.943,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1235,1995,Sitta europaea,Glis glis,predation,spp,111.364,-0.089431453,149.544,-0.762029744,-38.18,daily,Sitta europaea Glis glis predation,26,1980
HMK038,200,1236,1996,Sitta europaea,Glis glis,predation,spp,109.545,-0.089431453,153.401,-0.762029744,-43.856,daily,Sitta europaea Glis glis predation,26,1980
